SITE_ID,SITE_NAME,DEPTH,BATHYMETRY_AREA
RW_Kiv,Kivu,415,308066693
RW_Kiv,Kivu,416,304293910
RW_Kiv,Kivu,417,300556872
RW_Kiv,Kivu,418,296621644
RW_Kiv,Kivu,419,292643122
RW_Kiv,Kivu,420,288408819
RW_Kiv,Kivu,421,283556112
RW_Kiv,Kivu,422,278023040
RW_Kiv,Kivu,423,271592349
RW_Kiv,Kivu,424,266069207
RW_Kiv,Kivu,425,261159306
RW_Kiv,Kivu,426,256739919
RW_Kiv,Kivu,427,251951157
RW_Kiv,Kivu,428,246611510
RW_Kiv,Kivu,429,240887000
RW_Kiv,Kivu,430,234933715
RW_Kiv,Kivu,431,229309293
RW_Kiv,Kivu,432,224455394
RW_Kiv,Kivu,433,220622240
RW_Kiv,Kivu,434,217084585
RW_Kiv,Kivu,435,213654962
RW_Kiv,Kivu,436,210464043
RW_Kiv,Kivu,437,207029257
RW_Kiv,Kivu,438,203524171
RW_Kiv,Kivu,439,199859420
RW_Kiv,Kivu,440,195277984
RW_Kiv,Kivu,441,189910535
RW_Kiv,Kivu,442,184027948
RW_Kiv,Kivu,443,177857805
RW_Kiv,Kivu,444,171945032
RW_Kiv,Kivu,445,166579172
RW_Kiv,Kivu,446,162164551
RW_Kiv,Kivu,447,158234088
RW_Kiv,Kivu,448,153728911
RW_Kiv,Kivu,449,148641472
RW_Kiv,Kivu,450,143214843
RW_Kiv,Kivu,451,137872814
RW_Kiv,Kivu,452,133250072
RW_Kiv,Kivu,453,128664267
RW_Kiv,Kivu,454,124177757
RW_Kiv,Kivu,455,119982775
RW_Kiv,Kivu,456,115649177
RW_Kiv,Kivu,457,111305651
RW_Kiv,Kivu,458,107764819
RW_Kiv,Kivu,459,104254569
RW_Kiv,Kivu,460,100670445
RW_Kiv,Kivu,461,97063284
RW_Kiv,Kivu,462,92794426.6
RW_Kiv,Kivu,463,87330463.9
RW_Kiv,Kivu,464,80276204.9
RW_Kiv,Kivu,465,72602747.1
RW_Kiv,Kivu,466,66919939.9
RW_Kiv,Kivu,467,60942824.6
RW_Kiv,Kivu,468,56183453.7
RW_Kiv,Kivu,469,50881539.2
RW_Kiv,Kivu,470,41974847.1
RW_Kiv,Kivu,471,30994097.1
RW_Kiv,Kivu,472,20516173.1
RW_Kiv,Kivu,473,16150801.7
RW_Kiv,Kivu,474,14898105.8
RW_Kiv,Kivu,475,13116767.4
RW_Kiv,Kivu,476,11626162.4
RW_Kiv,Kivu,477,10377438.2
RW_Kiv,Kivu,478,8958722.31
RW_Kiv,Kivu,479,6511715.39
RW_Kiv,Kivu,480,3540037.77
RW_Kiv,Kivu,481,1269774.57
RW_Kiv,Kivu,482,136628.856
RW_Kiv,Kivu,483,0
