,lake,model,scenario,nbr_forcing_data,forcing_data_empty,hyspometry,daily_obs,init,input,par,calibration
1032,Rimov,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1033,Rimov,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1034,Rimov,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1035,Rimov,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1036,Rimov,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1037,Rimov,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1038,Rimov,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1039,Rimov,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1040,Rimov,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1041,Rimov,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1042,Rimov,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1043,Rimov,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1044,Rimov,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1045,Rimov,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1046,Rimov,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1047,Rimov,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1048,Rimov,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1049,Rimov,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1050,Zlutice,GFDL-ESM2M,historical,6,0,Does not exist,Does not exist,,,,Does not exist
1051,Zlutice,GFDL-ESM2M,piControl,6,0,Does not exist,Does not exist,,,,Does not exist
1052,Zlutice,GFDL-ESM2M,rcp26,6,0,Does not exist,Does not exist,,,,Does not exist
1053,Zlutice,GFDL-ESM2M,rcp60,6,0,Does not exist,Does not exist,,,,Does not exist
1054,Zlutice,GFDL-ESM2M,rcp85,6,0,Does not exist,Does not exist,,,,Does not exist
1055,Zlutice,HadGEM2-ES,historical,6,0,Does not exist,Does not exist,,,,Does not exist
1056,Zlutice,HadGEM2-ES,piControl,6,0,Does not exist,Does not exist,,,,Does not exist
1057,Zlutice,HadGEM2-ES,rcp26,6,0,Does not exist,Does not exist,,,,Does not exist
1058,Zlutice,HadGEM2-ES,rcp60,6,0,Does not exist,Does not exist,,,,Does not exist
1059,Zlutice,HadGEM2-ES,rcp85,6,0,Does not exist,Does not exist,,,,Does not exist
1060,Zlutice,IPSL-CM5A-LR,historical,6,0,Does not exist,Does not exist,,,,Does not exist
1061,Zlutice,IPSL-CM5A-LR,piControl,6,0,Does not exist,Does not exist,,,,Does not exist
1062,Zlutice,IPSL-CM5A-LR,rcp26,6,0,Does not exist,Does not exist,,,,Does not exist
1063,Zlutice,IPSL-CM5A-LR,rcp60,6,0,Does not exist,Does not exist,,,,Does not exist
1064,Zlutice,IPSL-CM5A-LR,rcp85,6,0,Does not exist,Does not exist,,,,Does not exist
1065,Zlutice,MIROC5,historical,6,0,Does not exist,Does not exist,,,,Does not exist
1066,Zlutice,MIROC5,piControl,6,0,Does not exist,Does not exist,,,,Does not exist
1067,Zlutice,MIROC5,rcp26,6,0,Does not exist,Does not exist,,,,Does not exist
1068,Zlutice,MIROC5,rcp60,6,0,Does not exist,Does not exist,,,,Does not exist
1069,Zlutice,MIROC5,rcp85,6,0,Does not exist,Does not exist,,,,Does not exist
1070,Zlutice,EWEMBI,historical,6,0,Does not exist,Does not exist,,,,Does not exist
1071,Langtjern,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1072,Langtjern,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1073,Langtjern,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1074,Langtjern,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1075,Langtjern,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1076,Langtjern,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1077,Langtjern,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1078,Langtjern,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1079,Langtjern,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1080,Langtjern,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1081,Langtjern,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1082,Langtjern,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1083,Langtjern,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1084,Langtjern,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1085,Langtjern,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1086,Langtjern,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1087,Langtjern,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1088,Langtjern,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1089,Langtjern,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1090,Langtjern,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1091,Langtjern,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1092,Mozhaysk,GFDL-ESM2M,historical,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1093,Mozhaysk,GFDL-ESM2M,piControl,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1094,Mozhaysk,GFDL-ESM2M,rcp26,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1095,Mozhaysk,GFDL-ESM2M,rcp60,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1096,Mozhaysk,GFDL-ESM2M,rcp85,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1097,Mozhaysk,HadGEM2-ES,historical,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1098,Mozhaysk,HadGEM2-ES,piControl,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1099,Mozhaysk,HadGEM2-ES,rcp26,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1100,Mozhaysk,HadGEM2-ES,rcp60,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1101,Mozhaysk,HadGEM2-ES,rcp85,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1102,Mozhaysk,IPSL-CM5A-LR,historical,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1103,Mozhaysk,IPSL-CM5A-LR,piControl,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1104,Mozhaysk,IPSL-CM5A-LR,rcp26,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1105,Mozhaysk,IPSL-CM5A-LR,rcp60,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1106,Mozhaysk,IPSL-CM5A-LR,rcp85,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1107,Mozhaysk,MIROC5,historical,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1108,Mozhaysk,MIROC5,piControl,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1109,Mozhaysk,MIROC5,rcp26,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1110,Mozhaysk,MIROC5,rcp60,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1111,Mozhaysk,MIROC5,rcp85,6,6,Exist,Exist,Exist,Does not exist,Exist,Does not exist
1112,Mozhaysk,EWEMBI,historical,6,6,Exist,Exist,Exist,Exist,Exist,Does not exist
1113,Vendyurskoe,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1114,Vendyurskoe,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1115,Vendyurskoe,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1116,Vendyurskoe,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1117,Vendyurskoe,GFDL-ESM2M,rcp85,6,1,Exist,Exist,Exist,Does not exist,Exist,Exist
1118,Vendyurskoe,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1119,Vendyurskoe,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1120,Vendyurskoe,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1121,Vendyurskoe,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1122,Vendyurskoe,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1123,Vendyurskoe,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1124,Vendyurskoe,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1125,Vendyurskoe,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1126,Vendyurskoe,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1127,Vendyurskoe,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1128,Vendyurskoe,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1129,Vendyurskoe,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1130,Vendyurskoe,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1131,Vendyurskoe,MIROC5,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1132,Vendyurskoe,MIROC5,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1133,Vendyurskoe,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1134,Muggelsee,GFDL-ESM2M,historical,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1135,Muggelsee,GFDL-ESM2M,piControl,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1136,Muggelsee,GFDL-ESM2M,rcp26,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1137,Muggelsee,GFDL-ESM2M,rcp60,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1138,Muggelsee,GFDL-ESM2M,rcp85,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1139,Muggelsee,HadGEM2-ES,historical,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1140,Muggelsee,HadGEM2-ES,piControl,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1141,Muggelsee,HadGEM2-ES,rcp26,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1142,Muggelsee,HadGEM2-ES,rcp60,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1143,Muggelsee,HadGEM2-ES,rcp85,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1144,Muggelsee,IPSL-CM5A-LR,historical,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1145,Muggelsee,IPSL-CM5A-LR,piControl,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1146,Muggelsee,IPSL-CM5A-LR,rcp26,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1147,Muggelsee,IPSL-CM5A-LR,rcp60,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1148,Muggelsee,IPSL-CM5A-LR,rcp85,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1149,Muggelsee,MIROC5,historical,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1150,Muggelsee,MIROC5,piControl,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1151,Muggelsee,MIROC5,rcp26,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1152,Muggelsee,MIROC5,rcp60,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1153,Muggelsee,MIROC5,rcp85,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1154,Muggelsee,EWEMBI,historical,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
1155,Rappbode_Reservoir,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1156,Rappbode_Reservoir,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1157,Rappbode_Reservoir,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1158,Rappbode_Reservoir,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1159,Rappbode_Reservoir,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1160,Rappbode_Reservoir,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1161,Rappbode_Reservoir,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1162,Rappbode_Reservoir,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1163,Rappbode_Reservoir,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1164,Rappbode_Reservoir,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1165,Rappbode_Reservoir,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1166,Rappbode_Reservoir,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1167,Rappbode_Reservoir,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1168,Rappbode_Reservoir,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1169,Rappbode_Reservoir,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1170,Rappbode_Reservoir,MIROC5,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1171,Rappbode_Reservoir,MIROC5,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1172,Rappbode_Reservoir,MIROC5,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1173,Rappbode_Reservoir,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1174,Rappbode_Reservoir,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1175,Rappbode_Reservoir,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
1176,Stechlin,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1177,Stechlin,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1178,Stechlin,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1179,Stechlin,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1180,Stechlin,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1181,Stechlin,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1182,Stechlin,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1183,Stechlin,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1184,Stechlin,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1185,Stechlin,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1186,Stechlin,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1187,Stechlin,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1188,Stechlin,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1189,Stechlin,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1190,Stechlin,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1191,Stechlin,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1192,Stechlin,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1193,Stechlin,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1194,Stechlin,MIROC5,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1195,Stechlin,MIROC5,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1196,Stechlin,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1197,Ngoring,GFDL-ESM2M,historical,6,0,Does not exist,Exist,,,,Does not exist
1198,Ngoring,GFDL-ESM2M,piControl,6,0,Does not exist,Exist,,,,Does not exist
1199,Ngoring,GFDL-ESM2M,rcp26,6,0,Does not exist,Exist,,,,Does not exist
1200,Ngoring,GFDL-ESM2M,rcp60,6,0,Does not exist,Exist,,,,Does not exist
1201,Ngoring,GFDL-ESM2M,rcp85,6,0,Does not exist,Exist,,,,Does not exist
1202,Ngoring,HadGEM2-ES,historical,6,0,Does not exist,Exist,,,,Does not exist
1203,Ngoring,HadGEM2-ES,piControl,6,0,Does not exist,Exist,,,,Does not exist
1204,Ngoring,HadGEM2-ES,rcp26,6,0,Does not exist,Exist,,,,Does not exist
1205,Ngoring,HadGEM2-ES,rcp60,6,0,Does not exist,Exist,,,,Does not exist
1206,Ngoring,HadGEM2-ES,rcp85,6,0,Does not exist,Exist,,,,Does not exist
1207,Ngoring,IPSL-CM5A-LR,historical,6,0,Does not exist,Exist,,,,Does not exist
1208,Ngoring,IPSL-CM5A-LR,piControl,6,0,Does not exist,Exist,,,,Does not exist
1209,Ngoring,IPSL-CM5A-LR,rcp26,6,0,Does not exist,Exist,,,,Does not exist
1210,Ngoring,IPSL-CM5A-LR,rcp60,6,0,Does not exist,Exist,,,,Does not exist
1211,Ngoring,IPSL-CM5A-LR,rcp85,6,0,Does not exist,Exist,,,,Does not exist
1212,Ngoring,MIROC5,historical,6,0,Does not exist,Exist,,,,Does not exist
1213,Ngoring,MIROC5,piControl,6,0,Does not exist,Exist,,,,Does not exist
1214,Ngoring,MIROC5,rcp26,6,0,Does not exist,Exist,,,,Does not exist
1215,Ngoring,MIROC5,rcp60,6,0,Does not exist,Exist,,,,Does not exist
1216,Ngoring,MIROC5,rcp85,6,0,Does not exist,Exist,,,,Does not exist
1217,Ngoring,EWEMBI,historical,6,0,Does not exist,Exist,,,,Does not exist
1218,Nohipalo_Mustjarv,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1219,Nohipalo_Mustjarv,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1220,Nohipalo_Mustjarv,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1221,Nohipalo_Mustjarv,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1222,Nohipalo_Mustjarv,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1223,Nohipalo_Mustjarv,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1224,Nohipalo_Mustjarv,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1225,Nohipalo_Mustjarv,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1226,Nohipalo_Mustjarv,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1227,Nohipalo_Mustjarv,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1228,Nohipalo_Mustjarv,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1229,Nohipalo_Mustjarv,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1230,Nohipalo_Mustjarv,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1231,Nohipalo_Mustjarv,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1232,Nohipalo_Mustjarv,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1233,Nohipalo_Mustjarv,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1234,Nohipalo_Mustjarv,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1235,Nohipalo_Mustjarv,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1236,Nohipalo_Mustjarv,MIROC5,rcp60,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1237,Nohipalo_Mustjarv,MIROC5,rcp85,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1238,Nohipalo_Mustjarv,EWEMBI,historical,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1239,Nohipalo_Valgejarv,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1240,Nohipalo_Valgejarv,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1241,Nohipalo_Valgejarv,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1242,Nohipalo_Valgejarv,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1243,Nohipalo_Valgejarv,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1244,Nohipalo_Valgejarv,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1245,Nohipalo_Valgejarv,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1246,Nohipalo_Valgejarv,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1247,Nohipalo_Valgejarv,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1248,Nohipalo_Valgejarv,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1249,Nohipalo_Valgejarv,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1250,Nohipalo_Valgejarv,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1251,Nohipalo_Valgejarv,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1252,Nohipalo_Valgejarv,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1253,Nohipalo_Valgejarv,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1254,Nohipalo_Valgejarv,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1255,Nohipalo_Valgejarv,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1256,Nohipalo_Valgejarv,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1257,Nohipalo_Valgejarv,MIROC5,rcp60,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1258,Nohipalo_Valgejarv,MIROC5,rcp85,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1259,Nohipalo_Valgejarv,EWEMBI,historical,6,0,Exist,Exist,Exist,Does not exist,Does not exist,Does not exist
1260,Vortsjarv,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1261,Vortsjarv,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1262,Vortsjarv,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1263,Vortsjarv,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1264,Vortsjarv,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1265,Vortsjarv,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1266,Vortsjarv,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1267,Vortsjarv,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1268,Vortsjarv,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1269,Vortsjarv,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1270,Vortsjarv,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1271,Vortsjarv,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1272,Vortsjarv,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1273,Vortsjarv,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1274,Vortsjarv,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1275,Vortsjarv,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1276,Vortsjarv,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1277,Vortsjarv,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1278,Vortsjarv,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1279,Vortsjarv,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1280,Vortsjarv,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1281,Sau_Reservoir,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
